employee_name,gender,start_leave_date,to_leave_date,leave_type,manager_name,team_name
'Allegra Magne',male,2022-11-24,2022-11-24,'Earned leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-10-02,2022-10-02,'Sick Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-12-29,2022-12-30,'Casual Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-12-25,2022-12-26,'Sick Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-11-30,2022-11-30,'Earned leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-09-06,2022-09-07,'Sick Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-11-03,2022-11-05,'Sick Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-07-16,2022-07-17,'Earned leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-09-01,2022-09-03,'Sick Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-07-02,2022-07-03,'Sick Leave','Sabrina Martin',Platform team
'Allegra Magne',male,2022-07-25,2022-07-26,'Sick Leave','Sabrina Martin',Platform team
'Vera Gerretsen',female,2022-06-21,2022-06-23,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-06-13,2022-06-15,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-04-24,2022-04-24,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-04-01,2022-04-03,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-02-20,2022-02-20,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-06-08,2022-06-08,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-04-18,2022-04-19,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-02-21,2022-02-23,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-04-30,2022-04-30,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-02-25,2023-02-25,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-04-16,2023-04-18,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-06-13,2023-06-13,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-05-10,2023-05-11,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-06-01,2023-06-02,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-04-26,2023-04-27,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-03-25,2023-03-27,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-01-14,2023-01-15,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-01-12,2023-01-14,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-05-11,2023-05-13,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-03-30,2023-04-01,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2023-02-01,2023-02-02,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-11-25,2022-11-26,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-07-04,2022-07-05,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-08-04,2022-08-05,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-10-31,2022-11-02,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-08-11,2022-08-11,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-08-23,2022-08-23,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-07-12,2022-07-13,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-08-07,2022-08-09,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-08-14,2022-08-16,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-11-18,2022-11-19,'Earned leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-10-13,2022-10-14,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-07-26,2022-07-26,'Casual Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-08-01,2022-08-01,'Sick Leave','Sabrina Martin',HR
'Vera Gerretsen',female,2022-12-07,2022-12-07,'Casual Leave','Sabrina Martin',HR
'Ulrica Parres',female,2022-04-06,2022-04-08,'Earned leave','David Davis',IT
'Ulrica Parres',female,2022-03-28,2022-03-29,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2022-04-14,2022-04-15,'Earned leave','David Davis',IT
'Ulrica Parres',female,2022-06-22,2022-06-23,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-03-14,2022-03-15,'Earned leave','David Davis',IT
'Ulrica Parres',female,2022-01-03,2022-01-04,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-02-06,2022-02-07,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2023-06-13,2023-06-14,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2023-05-30,2023-05-30,'Earned leave','David Davis',IT
'Ulrica Parres',female,2023-03-02,2023-03-03,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2023-02-13,2023-02-13,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2023-02-14,2023-02-16,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2023-01-10,2023-01-12,'Earned leave','David Davis',IT
'Ulrica Parres',female,2023-06-04,2023-06-05,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2023-02-27,2023-03-01,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2023-04-03,2023-04-03,'Earned leave','David Davis',IT
'Ulrica Parres',female,2023-05-13,2023-05-14,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2023-03-01,2023-03-02,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2023-03-29,2023-03-31,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-11-18,2022-11-18,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-12-28,2022-12-29,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2022-10-12,2022-10-13,'Earned leave','David Davis',IT
'Ulrica Parres',female,2022-08-03,2022-08-05,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-08-15,2022-08-16,'Earned leave','David Davis',IT
'Ulrica Parres',female,2022-07-06,2022-07-07,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-09-07,2022-09-08,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2022-09-04,2022-09-05,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2022-08-09,2022-08-10,'Casual Leave','David Davis',IT
'Ulrica Parres',female,2022-09-04,2022-09-05,'Sick Leave','David Davis',IT
'Ulrica Parres',female,2022-10-13,2022-10-15,'Earned leave','David Davis',IT
'Filia Marchenko',male,2022-02-01,2022-02-03,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-06-02,2022-06-02,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-03-14,2022-03-14,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-01-17,2022-01-18,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-05-12,2022-05-13,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-01-21,2022-01-22,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-02-23,2022-02-24,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-03-25,2023-03-26,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-01-28,2023-01-30,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-02-05,2023-02-07,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-01-15,2023-01-16,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-04-12,2023-04-12,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-02-04,2023-02-04,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-04-26,2023-04-27,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-02-27,2023-02-28,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-01-08,2023-01-09,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2023-03-20,2023-03-20,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-12-15,2022-12-15,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-07-31,2022-08-02,'Casual Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-07-07,2022-07-09,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-08-09,2022-08-10,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-12-07,2022-12-09,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-12-11,2022-12-12,'Sick Leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-07-28,2022-07-29,'Earned leave','Tammy Carey',dev ops
'Filia Marchenko',male,2022-09-09,2022-09-11,'Earned leave','Tammy Carey',dev ops
'Devonna Thamelt',male,2022-05-16,2022-05-17,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-02-25,2022-02-26,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-02-17,2022-02-18,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-03-15,2022-03-16,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-06-18,2022-06-20,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-02-13,2022-02-13,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-02-10,2022-02-10,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-06-04,2022-06-05,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-03-25,2022-03-26,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-06-23,2022-06-23,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-03-08,2022-03-09,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-02-28,2022-03-01,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-03-04,2023-03-06,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-01-07,2023-01-09,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-03-03,2023-03-05,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-06-01,2023-06-03,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-06-25,2023-06-26,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-03-15,2023-03-16,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-04-16,2023-04-16,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-02-04,2023-02-05,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2023-03-20,2023-03-21,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-11-07,2022-11-08,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-07-11,2022-07-12,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-11-17,2022-11-18,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-09-07,2022-09-07,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-10-09,2022-10-09,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-10-28,2022-10-29,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-11-02,2022-11-03,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-07-14,2022-07-14,'Casual Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-07-14,2022-07-15,'Sick Leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-07-25,2022-07-25,'Earned leave','Brenda Jefferson',Sales
'Devonna Thamelt',male,2022-07-25,2022-07-26,'Earned leave','Brenda Jefferson',Sales
'Robyn Fones',female,2022-06-23,2022-06-25,'Sick Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-03-23,2022-03-24,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-05-02,2022-05-03,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-01-13,2022-01-13,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-06-06,2022-06-07,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-06-24,2022-06-24,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-03-25,2023-03-25,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-04-06,2023-04-07,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-02-09,2023-02-10,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-01-23,2023-01-23,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-03-29,2023-03-31,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-02-10,2023-02-10,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-06-06,2023-06-08,'Sick Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-02-13,2023-02-15,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2023-01-05,2023-01-06,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-12-15,2022-12-16,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-12-13,2022-12-14,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-08-12,2022-08-13,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-08-15,2022-08-16,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-07-17,2022-07-18,'Sick Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-10-10,2022-10-11,'Earned leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-09-04,2022-09-05,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-11-25,2022-11-26,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-12-29,2022-12-29,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-07-26,2022-07-28,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-11-25,2022-11-27,'Sick Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-10-02,2022-10-03,'Casual Leave','Juan Myers DVM',dev ops
'Robyn Fones',female,2022-11-20,2022-11-21,'Earned leave','Juan Myers DVM',dev ops
'Jim Bossom',female,2022-05-14,2022-05-16,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-01-26,2022-01-27,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-02-01,2022-02-01,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-06-16,2022-06-18,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-01-08,2022-01-08,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-03-09,2022-03-10,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-04-19,2023-04-19,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-05-22,2023-05-24,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-03-22,2023-03-22,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-01-14,2023-01-16,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-03-04,2023-03-05,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-03-27,2023-03-29,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-03-05,2023-03-06,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-01-28,2023-01-30,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-01-21,2023-01-22,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-02-23,2023-02-23,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-06-13,2023-06-13,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-05-26,2023-05-28,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2023-05-06,2023-05-06,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-11-04,2022-11-04,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-10-05,2022-10-07,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-10-03,2022-10-04,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-12-23,2022-12-24,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-09-10,2022-09-10,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-08-02,2022-08-02,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-12-28,2022-12-29,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-10-03,2022-10-04,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-09-14,2022-09-15,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-07-06,2022-07-06,'Sick Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-10-19,2022-10-20,'Earned leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-10-22,2022-10-22,'Casual Leave','Juan Myers DVM',Platform team
'Jim Bossom',female,2022-10-03,2022-10-05,'Casual Leave','Juan Myers DVM',Platform team
'Mordy Grenkov',female,2022-04-03,2022-04-03,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-04-19,2022-04-21,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-02-28,2022-03-01,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-06-12,2022-06-12,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-03-14,2022-03-14,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-06-24,2022-06-25,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-05-22,2022-05-23,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-17,2023-05-19,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-23,2023-05-24,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-02-07,2023-02-08,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-01-29,2023-01-31,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-21,2023-05-22,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-06,2023-05-07,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-03-23,2023-03-25,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-09,2023-05-10,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-18,2023-05-18,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-05-28,2023-05-30,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-02-01,2023-02-03,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-03-03,2023-03-03,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2023-03-22,2023-03-24,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-10-12,2022-10-12,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-10-07,2022-10-07,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-11-09,2022-11-10,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-07-28,2022-07-28,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-07-08,2022-07-08,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-11-21,2022-11-23,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-11-23,2022-11-24,'Sick Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-10-05,2022-10-07,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-07-19,2022-07-21,'Casual Leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-10-28,2022-10-30,'Earned leave','Benjamin Jensen',AI
'Mordy Grenkov',female,2022-08-24,2022-08-25,'Casual Leave','Benjamin Jensen',AI
'Ileane Antalffy',male,2022-02-01,2022-02-01,'Casual Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-06-08,2022-06-10,'Casual Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-03-01,2022-03-02,'Sick Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2023-03-14,2023-03-15,'Sick Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2023-04-12,2023-04-13,'Sick Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2023-03-26,2023-03-28,'Casual Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2023-05-01,2023-05-03,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2023-04-20,2023-04-22,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-08-21,2022-08-23,'Casual Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-08-17,2022-08-19,'Casual Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-10-13,2022-10-14,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-10-29,2022-10-30,'Sick Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-12-27,2022-12-28,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-11-01,2022-11-02,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-07-18,2022-07-18,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-10-25,2022-10-26,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-09-24,2022-09-24,'Sick Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-11-06,2022-11-06,'Earned leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-07-31,2022-08-01,'Casual Leave','Tammy Carey',Data engineering
'Ileane Antalffy',male,2022-12-26,2022-12-27,'Earned leave','Tammy Carey',Data engineering
